Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
476ac70cac89e982a8fd02af518cb7d6a10218e2f79309df78eb6f8d80ad6cd6,2017-01,South Yorkshire Police,South Yorkshire Police,-1.475530,53.583963,On or near TROWELL WAY,E01007325,Barnsley 007C,Suspect charged
ea6db481dda8c684a8c499c928e588bcffa21998b45f28e6714d3c324fab09a4,2017-01,South Yorkshire Police,South Yorkshire Police,,,No location,,,Suspect charged
c3165c256a03bd6dfbddc3514418082eb40ad6acfe09214ca42076d5f175124b,2017-01,South Yorkshire Police,South Yorkshire Police,-1.451339,53.383571,On or near ST JOHN'S ROAD,E01007885,Sheffield 075E,Suspect charged
63a1e44f5e990654ddf32bd9633efaea3f96bf4a677a8acab1dc5e317d2eec44,2017-01,South Yorkshire Police,South Yorkshire Police,-1.381478,53.455976,On or near GOODWIN ROAD,E01007733,Rotherham 009F,Suspect charged
a523b275c0dc83e97b21165f54342ad991b5586a516e31438a1640e3b533a7a0,2017-01,South Yorkshire Police,South Yorkshire Police,-1.426928,53.353030,On or near CHATSWORTH PARK DRIVE,E01008005,Sheffield 052D,Suspect charged
dae1aa6bfd3aa82883a8cc2d0df57f1968bf1954bf09ef738732dc563b883db4,2017-01,South Yorkshire Police,South Yorkshire Police,-1.320979,53.412744,On or near Supermarket,E01007811,Rotherham 024A,Suspect charged
9f8405b27bf6b3d929b588957e3923ee703f5b9ad6643692130bb3425560df3f,2017-01,South Yorkshire Police,South Yorkshire Police,-1.470634,53.378265,On or near UNION STREET,E01033265,Sheffield 074C,Suspect charged
ac4cd98f6d362813862f0e1c6bf26d05bad503aeca2cbc6e3725f220d1fa1708,2017-01,South Yorkshire Police,South Yorkshire Police,-1.310058,53.360601,On or near LODGE CLOSE,E01007672,Rotherham 030E,Suspect charged
6be783fff0575f2aaab008e3a92f15d53835d57a82b48db1728f72bdb9961051,2017-01,South Yorkshire Police,South Yorkshire Police,-1.459404,53.390188,On or near SPITAL HILL,E01033270,Sheffield 022H,Suspect charged
d87c8a85d807bed3272cc28c1dd1085aea770238ede6c6b6c9ac10c8086ea035,2017-01,South Yorkshire Police,South Yorkshire Police,,,No location,,,Suspect charged
ec9a7789d85f5694572d477a6bb4a1c0d44d84911d41031eebcae220bd34fcc2,2017-01,South Yorkshire Police,South Yorkshire Police,-1.305899,53.472216,On or near SPRINGFIELD ROAD,E01007777,Rotherham 004A,Investigation complete; no suspect identified
d7e44f11f23b64cb658317f8ff7d3a294843b98968fa0aa8dbb93df0c6e490e1,2017-01,South Yorkshire Police,South Yorkshire Police,-1.454330,53.369554,On or near BEECHES HOLLOW,E01008095,Sheffield 043A,Investigation complete; no suspect identified
3c5e3a3bac1c13be394b9ea7e78365f917aa45ab670dafe256af1c60567047f9,2017-01,South Yorkshire Police,South Yorkshire Police,-1.446054,53.374945,On or near SKYE EDGE ROAD,E01007878,Sheffield 075A,Investigation complete; no suspect identified
4dfdfef3f0e423cff8194e226116f329da5f92ce5227cb786c255618e128da8b,2017-01,South Yorkshire Police,South Yorkshire Police,-1.347275,53.550380,On or near EDWARD STREET,E01007349,Barnsley 020B,Investigation complete; no suspect identified
526f7de30a14407bae82a748d434b3039da8ad5cef2e00c2d76bb7fde551384c,2017-01,South Yorkshire Police,South Yorkshire Police,-1.483082,53.553031,On or near Parking Area,E01007340,Barnsley 013B,Investigation complete; no suspect identified
824f15b74b6e3c93b011976894ae05ae20b1e30e8cf1d22aa237fb678baa2e15,2017-01,South Yorkshire Police,South Yorkshire Police,-1.062500,53.547283,On or near A630,E01007475,Doncaster 011A,Investigation complete; no suspect identified
3c01ed1fe9cf672f83e3dee3b420b3318a2f1be16a5fdd3f01ebda679e69c345,2017-01,South Yorkshire Police,South Yorkshire Police,-1.469100,53.462860,On or near Sports/Recreation Area,E01007889,Sheffield 004B,Investigation complete; no suspect identified
c84e18d811aa1ddba79c1b4ec8ed1832729624b62c5e906e8e4668c63ab46eca,2017-01,South Yorkshire Police,South Yorkshire Police,-0.966088,53.612942,On or near BROWNS LANE,E01007639,Doncaster 003D,Investigation complete; no suspect identified
99300a815619fb9349a7dbaa944167d63830a33aa00651e8b61d8c97ca7ed78e,2017-01,South Yorkshire Police,South Yorkshire Police,-1.381470,53.575658,On or near NEW STREET,E01007332,Barnsley 006C,Investigation complete; no suspect identified
332ed9f6f55cc05597bbb4cd30ad064af5d99134d1ed4c41b4282ec8e8246f60,2017-01,South Yorkshire Police,South Yorkshire Police,-1.154467,53.509749,On or near GREENFIELD COURT,E01007494,Doncaster 023A,Investigation complete; no suspect identified
8ce3117e5def14af793723bf9689569c3bb673014719a89f1f220e4c06b910b2,2017-01,South Yorkshire Police,South Yorkshire Police,-1.128798,53.527587,On or near DOCKIN HILL ROAD,E01007655,Doncaster 022F,Investigation complete; no suspect identified
12713fdb73f067e88751e89cad320d96af4d3a60b80737bb3caadb5a5a2241ec,2017-01,South Yorkshire Police,South Yorkshire Police,-1.471253,53.379221,On or near CROSS BURGESS STREET,E01033265,Sheffield 074C,Investigation complete; no suspect identified
b6d1502df77b14c130a6dc8b485a9dc849279c9626d2e0049536393cb0f79796,2017-01,South Yorkshire Police,South Yorkshire Police,-1.446461,53.345859,On or near GAUNT WAY,E01008075,Sheffield 060B,Investigation complete; no suspect identified
ca8a330e4650a0933d29ddc07ec28236a82084d123fcaaea147dc984f9ee2a4b,2017-01,South Yorkshire Police,South Yorkshire Police,-1.399793,53.522072,On or near HOYLAND STREET,E01007449,Barnsley 023C,Investigation complete; no suspect identified
5761c402ccbfd5f41e354adef6d9092fdbe5cfefe0d2eadea3702da342b6a597,2017-01,South Yorkshire Police,South Yorkshire Police,-1.509189,53.407212,On or near DYKES HALL ROAD,E01007992,Sheffield 021B,Investigation complete; no suspect identified
944c44407ecf1d773e2743b51fd621812a5bba520255e0998b3d19bc2e76a88a,2017-01,South Yorkshire Police,South Yorkshire Police,-1.469466,53.347573,On or near BRINDLEY CLOSE,E01007830,Sheffield 064B,Investigation complete; no suspect identified
7ec21c95019edc469047b0d0beb6311366127d003303af5028b001e50a305da8,2017-01,South Yorkshire Police,South Yorkshire Police,-1.476438,53.373239,On or near Pedestrian Subway,E01033271,Sheffield 040E,Investigation complete; no suspect identified
29ff306a2b868c2ce43404249ba6c30d28b3065e3ba63b5359a702e630ff131e,2017-01,South Yorkshire Police,South Yorkshire Police,-1.474455,53.366992,On or near ST BARNABAS ROAD,E01008109,Sheffield 042B,Investigation complete; no suspect identified
e779dcb40935f18339b925b5349d0cf0eb8f67bfb38e146ca0382fc89b7357af,2017-01,South Yorkshire Police,South Yorkshire Police,-1.489064,53.368161,On or near Parking Area,E01008111,Sheffield 040D,Investigation complete; no suspect identified
6ac74fb645e5995b8ea87a825a90ef69155de77f44d8d17513a228fc700d68d3,2017-01,South Yorkshire Police,South Yorkshire Police,-1.206605,53.377468,On or near HUNTERS GREEN,E01007788,Rotherham 028B,Investigation complete; no suspect identified
e8b19b498fd658387a8f29f9bcb03d73e1b5dbcbf9c6a31dcf53c53e2e39fe84,2017-01,South Yorkshire Police,South Yorkshire Police,-1.273451,53.493210,On or near BENITA AVENUE,E01007579,Doncaster 030C,Investigation complete; no suspect identified
2dcfc1bba979413bcb0a641dc3593ce45d9b8c342518f7c3a09ec2e86880b518,2017-01,South Yorkshire Police,South Yorkshire Police,-1.030428,53.598793,On or near NEW GREEN,E01007628,Doncaster 004D,Investigation complete; no suspect identified
34365a1ca82d1fd2e540b568b70093130d6067b10206ce7b34907f788fad3989,2017-01,South Yorkshire Police,South Yorkshire Police,-1.147980,53.551994,On or near SWAN STREET,E01007509,Doncaster 010C,Investigation complete; no suspect identified
b7761dee88711fd57f0fb0bb10809d91c280af39b0de63bb7cbcea0306fce118,2017-01,South Yorkshire Police,South Yorkshire Police,-0.954223,53.631257,On or near DARLINGTON GROVE,E01007634,Doncaster 001C,Investigation complete; no suspect identified
dc31dd176d0936f0641758dea8f18934592efd1aa2c48f66bbb7081d73d763e5,2017-01,South Yorkshire Police,South Yorkshire Police,-1.439130,53.388243,On or near WORTHING ROAD,E01007883,Sheffield 027A,Investigation complete; no suspect identified
691b9a7346f1fa1886c9d69ad48ecb38fb53f307b0fc28d01a565711c6be73b8,2017-01,South Yorkshire Police,South Yorkshire Police,-1.493139,53.369248,On or near Supermarket,E01007864,Sheffield 036D,Investigation complete; no suspect identified
d94e2e9a0177a6524a05c6119fabf3481aeda3dca315858ef0fba568cc934ed1,2017-01,South Yorkshire Police,South Yorkshire Police,-1.314098,53.533701,On or near SALTERSBROOK,E01007376,Barnsley 022D,Investigation complete; no suspect identified
aca0e1b5cf2b71c3733d143f1c166ada38739b03b6fc3e4e886c485a46357997,2017-01,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
69a3a8137107e9ecc0018f068635f9236585f3798e54c8017782480ca2c580d2,2017-01,South Yorkshire Police,South Yorkshire Police,-1.054400,53.538959,On or near ALMOND AVENUE,E01007482,Doncaster 014D,Investigation complete; no suspect identified
74f092f064dff20b5599608e52f6ac0b351ba29e7993a21d79c42cb723481470,2017-01,South Yorkshire Police,South Yorkshire Police,-1.288087,53.494098,On or near DOLCLIFFE ROAD,E01007571,Doncaster 031A,Investigation complete; no suspect identified
6389c8e5415146ff7a97709ba1625364783beb5e29bb1318c754b7add92a1347,2017-01,South Yorkshire Police,South Yorkshire Police,-1.495463,53.351883,On or near Sports/Recreation Area,E01007929,Sheffield 055C,Investigation complete; no suspect identified
0c7cca3962f02755e6ad2652ecf1c9dd076d0cdfceed554503f0f61e05790919,2017-01,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
c321f8ac6a8ed4c5bc68874b3cd9183681d98221adb937edc0c72c2677d58809,2017-01,South Yorkshire Police,South Yorkshire Police,-1.359248,53.342960,On or near Sports/Recreation Area,E01008037,Sheffield 065E,Investigation complete; no suspect identified
269910514a66b3b74df9fde6cba58586be89e96634880000a778968d03f34953,2017-01,South Yorkshire Police,South Yorkshire Police,-1.446641,53.408484,On or near PAGE HALL ROAD,E01007944,Sheffield 022F,Investigation complete; no suspect identified
bad0b6660e0393d395eb74f53af5cd04e47067116303e0e415c4153d3feaa645,2017-01,South Yorkshire Police,South Yorkshire Police,-1.095366,53.514961,On or near Petrol Station,E01007526,Doncaster 025D,Investigation complete; no suspect identified
7c755bba68623c97960e3c46b5ed1d38c3818b423205a2f3bd9e91fb57748c3d,2017-01,South Yorkshire Police,South Yorkshire Police,-1.509597,53.412346,On or near OVERTON ROAD,E01007987,Sheffield 016A,Investigation complete; no suspect identified
8c45a3a125a0b07ce2ab0429e8d3efc53f78556e9f0cb7b3fbc9685c4bc4d43d,2017-01,South Yorkshire Police,South Yorkshire Police,-1.272181,53.497822,On or near WINDHILL AVENUE,E01007575,Doncaster 030A,Investigation complete; no suspect identified
b048fa7c3dde8e41fc3a12ac1ad56b65a5346661e9699312e57c924393c8b6af,2017-01,South Yorkshire Police,South Yorkshire Police,-1.282939,53.315640,On or near Motorway Service Area,E01007751,Rotherham 033C,Investigation complete; no suspect identified
32aef1b347662b2995d53d5d147cdf996d7056639af7538a597f6857839ca620,2017-01,South Yorkshire Police,South Yorkshire Police,-1.069479,53.471967,On or near Supermarket,E01007595,Doncaster 037D,Investigation complete; no suspect identified
9aa4a460776fbe05e12b11d8b38a773d291b176bfdfd52561573fb78984a38ad,2017-01,South Yorkshire Police,South Yorkshire Police,-1.374561,53.360857,On or near MAUNCER DRIVE,E01007964,Sheffield 049A,Investigation complete; no suspect identified
2d127c72f42a9655b8daba2d7603712668533c3e94308923a7c5d80172edf7b9,2017-01,South Yorkshire Police,South Yorkshire Police,-1.343031,53.460840,On or near STOCK'S LANE,E01007783,Rotherham 008C,Investigation complete; no suspect identified
503d70effdee9d3f06b411a0d8e1791a1ba693020da0b1c1ebaebef77ebc52e4,2017-01,South Yorkshire Police,South Yorkshire Police,-1.497514,53.376719,On or near NEWBOULD LANE,E01007867,Sheffield 030B,Investigation complete; no suspect identified
1b41e542efbd38d43f6491838dc53c8a5eedc0ffad5bfb943dbdc225eadb8be0,2017-01,South Yorkshire Police,South Yorkshire Police,-1.131436,53.523256,On or near Nightclub,E01007645,Doncaster 022E,Investigation complete; no suspect identified
e3d24eb3f27e4db8038f1a6738f36b6ffa059c340a51b20716394ec62971d38a,2017-01,South Yorkshire Police,South Yorkshire Police,-1.501547,53.366084,On or near GUEST ROAD,E01008048,Sheffield 046D,Investigation complete; no suspect identified
7eae4446fd2fb1d0d7fee054fe6235a9003f5af412bb597b67736fe43d1e5af3,2017-01,South Yorkshire Police,South Yorkshire Police,-1.455444,53.356372,On or near GRINDLOW CLOSE,E01007977,Sheffield 051C,Investigation complete; no suspect identified
37dd2d33ffb039d32883619df1883b08b16e95d4579c37a30d4214c9772e3696,2017-01,South Yorkshire Police,South Yorkshire Police,-1.472975,53.378590,On or near CARVER STREET,E01008114,Sheffield 074A,Investigation complete; no suspect identified
2de5c68524fc2cdd15a238b5d95b6be2dcb0565cbc076a8dfe4e664769ae637f,2017-01,South Yorkshire Police,South Yorkshire Police,-1.492735,53.376680,On or near CLARKEHOUSE ROAD,E01008104,Sheffield 036E,Investigation complete; no suspect identified
