Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
b7e31309b1877c8963717a3e389d257439ac3c0fe4b83612b04d61af08d44bcd,2016-08,South Yorkshire Police,South Yorkshire Police,,,No location,,,Offender given conditional discharge
1ed745feac32824a23d7852a1dbb01ced1f244f1585ba99ae1f4cce9b7c58af2,2016-08,South Yorkshire Police,South Yorkshire Police,,,No location,,,Offender given suspended prison sentence
82c95b14978fb6dd17c570c0d88ef64cb99c6b05929dfad8d5a07a128c311c70,2016-08,South Yorkshire Police,South Yorkshire Police,,,No location,,,Defendant found not guilty
4b9e0962e6f73b0bbd3a7a2f57d0716927b500bf2d70642de70af32cb83842c7,2016-08,South Yorkshire Police,South Yorkshire Police,,,No location,,,Offender fined
15378ab8c6e19d527adc5480f1c59c4a40d5ff08fc09e2b78b8b99567dd67312,2016-08,South Yorkshire Police,South Yorkshire Police,,,No location,,,Defendant found not guilty
5e5396d63fb6130c3a9accbeed14929900a08d240131da400a793dba934e0611,2016-08,South Yorkshire Police,South Yorkshire Police,,,No location,,,Offender given a drugs possession warning
caecb3e01f911fb4024258e9704b00990eb575a579104946f58278c836aa64bc,2016-08,South Yorkshire Police,South Yorkshire Police,,,No location,,,Local resolution
530ee5cbf6deb581198033e328dd277ca34c9614a9b5710d9d22654d85deca8e,2016-08,South Yorkshire Police,South Yorkshire Police,,,No location,,,Local resolution
ec82aec2023a5163211074477e70c417873313300eb279eb297233c99118efa1,2016-08,South Yorkshire Police,South Yorkshire Police,,,No location,,,Local resolution
3ecbd373e7bf48a9f3818deb9162c4e2c159e95c583bad12a777c82e9ca0f235,2016-08,South Yorkshire Police,South Yorkshire Police,,,No location,,,Unable to prosecute suspect
fe479b1c4a72b2d3572362b458e1138ff226cf237f7a24e2830cdd6004a1fa1e,2016-08,South Yorkshire Police,South Yorkshire Police,,,No location,,,Unable to prosecute suspect
f8a6b4344021d13a176bfeaf4b3c6c072396b6a0729eab91152360e11dc602fe,2016-08,South Yorkshire Police,South Yorkshire Police,,,No location,,,Unable to prosecute suspect
b49f3ac14f52bef045a963898820658829d3ed289840c03bec98939079b6f239,2016-08,South Yorkshire Police,South Yorkshire Police,,,No location,,,Unable to prosecute suspect
fc3bc97a0b8df1ad10eda8f9664cbb79f3ede3fdeea3a8e13300cbac8d97d1e3,2016-08,South Yorkshire Police,South Yorkshire Police,,,No location,,,Unable to prosecute suspect
117b6499a025f7eb8a128ef342e4a4e34003b45ce4ac46742ad014db94000ec2,2016-08,South Yorkshire Police,South Yorkshire Police,,,No location,,,Unable to prosecute suspect
