Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
f3cec37b876e561d466514fc4652a0e748150351af91640d4c634c3bc7cd6c94,2015-07,South Yorkshire Police,South Yorkshire Police,-1.485515,53.358330,On or near GLEN ROAD,E01008042,Sheffield 050A,Suspect charged
f3ee7ea84a65ba709cd8fe321cbc17c1503dab79ac7355f104859764d319f2d8,2015-07,South Yorkshire Police,South Yorkshire Police,-1.445328,53.393827,On or near NORROY STREET,E01033269,Sheffield 022G,Investigation complete; no suspect identified
6da439385989d9543455ea9db83f5076f8b26ce22d2e2a3f5794988d9519ec5b,2015-07,South Yorkshire Police,South Yorkshire Police,-1.444672,53.408403,On or near POPPLE STREET,E01007944,Sheffield 022F,Investigation complete; no suspect identified
c1dbf494c008e2095cf165e6a0280957e0f21b349d9a6dd14f67a75a3e5808a2,2015-07,South Yorkshire Police,South Yorkshire Police,-1.381379,53.357000,On or near SHEFFIELD ROAD,E01007968,Sheffield 049C,Investigation complete; no suspect identified
7664ab0b98cca1a77c793e38c4cf1c664d52dd2b96f2290cef37093044a86224,2015-07,South Yorkshire Police,South Yorkshire Police,-1.385887,53.350723,On or near DYKE VALE ROAD,E01033279,Sheffield 076F,Investigation complete; no suspect identified
007e60fe7929da35cb26eaffb895955d4bb7a9ed76d47300311e974a41c90ee7,2015-07,South Yorkshire Police,South Yorkshire Police,-1.400934,53.438960,On or near HILL VIEW EAST,E01007743,Rotherham 015C,Investigation complete; no suspect identified
014e9419ee2165aaee17af47eb4285d58935c8d7bed71260b0eb7a80473848e1,2015-07,South Yorkshire Police,South Yorkshire Police,-1.495738,53.426598,On or near WOLFE ROAD,E01008086,Sheffield 009B,Investigation complete; no suspect identified
236c1dc46e669cf12f8a3995b66fd7a479f5a039a89568f016c8fe55eac7c767,2015-07,South Yorkshire Police,South Yorkshire Police,-1.412887,53.387541,On or near FISHER LANE,E01007906,Sheffield 027D,Investigation complete; no suspect identified
55f0c914a72064f443426cb7c635aeb7819da7f73d427977b99bd65a11dfe538,2015-07,South Yorkshire Police,South Yorkshire Police,-1.349515,53.436705,On or near LINDLEY STREET,E01007769,Rotherham 017D,Investigation complete; no suspect identified
e3c0a38329a9e6f7302aa1aa67277b96662e3d8d7a55ec807bb7ed46fb4b5c10,2015-07,South Yorkshire Police,South Yorkshire Police,-1.459404,53.390188,On or near SPITAL HILL,E01033270,Sheffield 022H,Investigation complete; no suspect identified
793431c4165662a64061210160b4ea2250eb062f9a789550ee9671632a4477a6,2015-07,South Yorkshire Police,South Yorkshire Police,-1.490983,53.320619,On or near Supermarket,E01007919,Sheffield 069C,Investigation complete; no suspect identified
42ede0a660286d5666c678bc8fec79da872c491010634add67f10d083a60c880,2015-07,South Yorkshire Police,South Yorkshire Police,,,No location,,,Offender given a drugs possession warning
e5567f5f22e06b3a5c66e7ae934b167cf1b63c949690936bb86d47289414339f,2015-07,South Yorkshire Police,South Yorkshire Police,,,No location,,,Unable to prosecute suspect
1333c52ed45386cb559414e89669b8fdde68736688d51c1a0336def30bce1b31,2015-07,South Yorkshire Police,South Yorkshire Police,,,No location,,,Unable to prosecute suspect
b4941ebc479e95f1c31d14358d17a9e36a3fdad79df8a599812bed8e98efa67c,2015-07,South Yorkshire Police,South Yorkshire Police,,,No location,,,Unable to prosecute suspect
030a52ba70fb5261f82960668661e07b9a5287c6a081bcba19fb8abd2b99b48d,2015-07,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
