Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
f1aabd35342d516a3908821cd455a95e2024d1843bd97b092aa12de1a3f53e25,2016-04,South Yorkshire Police,South Yorkshire Police,-1.145848,53.525912,On or near Prison,E01007529,Doncaster 022A,Unable to prosecute suspect
ae3f5f03788bdab7861f0edfbec9d546858ea80b8c09d7ec43d918b4adf25a24,2016-04,South Yorkshire Police,South Yorkshire Police,-1.469729,53.356706,On or near RUSKIN SQUARE,E01007978,Sheffield 053A,Suspect charged
1108d2b5f9dbfa2e51112558ffa0aa5bccc93f9505b97b31d1fb598c465fc5d4,2016-04,South Yorkshire Police,South Yorkshire Police,-1.403557,53.524652,On or near YORK STREET,E01007448,Barnsley 023B,Suspect charged
17a184e228e84969e7e41ec46b52b6dec2a3dcc8378604a14aeff4c5ad43e6be,2016-04,South Yorkshire Police,South Yorkshire Police,-1.481114,53.551027,On or near Parking Area,E01007340,Barnsley 013B,Suspect charged
ff4137fa2a1eb55a3de288ffdadc57f898bafb8f619ea788013a1848187caa58,2016-04,South Yorkshire Police,South Yorkshire Police,-1.496527,53.488434,On or near MAPLE COURT,E01007424,Barnsley 028E,Investigation complete; no suspect identified
da42816417c25d8924b7f1c8beb6abec0a51b42de5776f40ce40e6f434f5009a,2016-04,South Yorkshire Police,South Yorkshire Police,-1.408238,53.588152,On or near QUEEN'S DRIVE,E01007342,Barnsley 003C,Investigation complete; no suspect identified
f638c22fd4b66862a170042b76043812bf35a9556c02546262c8a7be6f8e9d68,2016-04,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
97911924f6aa3a7d90321cf4bb5b20089cc5104b236f04c222bb6587025671f7,2016-04,South Yorkshire Police,South Yorkshire Police,-1.203429,53.422778,On or near Supermarket,E01007763,Rotherham 020E,Investigation complete; no suspect identified
e3ea93395e8ee261ce77df8a5efa7142282b3d5a07d0dc808ea4f450e3cf867c,2016-04,South Yorkshire Police,South Yorkshire Police,-1.330130,53.464202,On or near CLAY PIT LANE,E01007774,Rotherham 006D,Investigation complete; no suspect identified
f4d68270aa4748e3b2fed4476d5e8dd5d630369187c91e0b9a326d5b3f64d89a,2016-04,South Yorkshire Police,South Yorkshire Police,-1.095373,53.504705,On or near HINDBURN CLOSE,E01007520,Doncaster 027A,Investigation complete; no suspect identified
55fc8dcffd251a5f30ec2206020574d0084be0146f045a4ede85ac095de65fad,2016-04,South Yorkshire Police,South Yorkshire Police,-1.456042,53.409750,On or near Hospital,E01007942,Sheffield 020D,Investigation complete; no suspect identified
6c48b6a57b3e5295b648603c73eb34d54bba50ee580fb54dbc9cd034092b7435,2016-04,South Yorkshire Police,South Yorkshire Police,-1.063451,53.472010,On or near BEECH ROAD,E01007591,Doncaster 036A,Investigation complete; no suspect identified
41a4e7a88e955e76187291b6a798b623512974298f05655267f5472bbcd232ca,2016-04,South Yorkshire Police,South Yorkshire Police,-1.497437,53.430515,On or near CARRILL ROAD,E01008085,Sheffield 009A,Investigation complete; no suspect identified
b899503a466ea626995123b9da30a2b81998edb09f8c1647ea464f42a15d848a,2016-04,South Yorkshire Police,South Yorkshire Police,-1.469892,53.373813,On or near MARY STREET,E01033274,Sheffield 042G,Investigation complete; no suspect identified
4fdf39055604f31dc0939010a7c3f2de65b75181fc352feb45b523168ef6151a,2016-04,South Yorkshire Police,South Yorkshire Police,,,No location,,,Offender given community sentence
5e508005892f24b305060cce118a18969acc32ed3a3a332847135c9d15399dcd,2016-04,South Yorkshire Police,South Yorkshire Police,,,No location,,,Offender sent to prison
fcc5dc0b1863e4de951c8d52df71286ff97d813a60d3e56d5224eff962c4ab29,2016-04,South Yorkshire Police,South Yorkshire Police,,,No location,,,Offender sent to prison
4b15a7692ce1a90aee1961d77de4fba7187143a384dc97463a7b7df72ddc46ad,2016-04,South Yorkshire Police,South Yorkshire Police,,,No location,,,Court case unable to proceed
29f682935ebc3544208a1afd1314562e15a67057ddc28b903fc1823a95792153,2016-04,South Yorkshire Police,South Yorkshire Police,,,No location,,,Offender given conditional discharge
7143bc9c78ba3061477a48d29a3eaa577f4c2b8211402a3861fae516eb8e709b,2016-04,South Yorkshire Police,South Yorkshire Police,,,No location,,,Offender sent to prison
bde014812dd4f270b616b36765e750f09686351cc9aaf162007f635ce818bace,2016-04,South Yorkshire Police,South Yorkshire Police,,,No location,,,Offender deprived of property
43c0ec8fb1c0e038476a64837ceee7b8a84ed246db1e494d8dddd7bb27b49b2b,2016-04,South Yorkshire Police,South Yorkshire Police,,,No location,,,Offender sent to prison
fd2c277170674b56b6166a919c708051eafc73f3062777492e74f935b06718d1,2016-04,South Yorkshire Police,South Yorkshire Police,,,No location,,,Offender sent to prison
915a909564e82873c5c0407e20c13114c994f1baaf7fdda39fb837dc1e9da417,2016-04,South Yorkshire Police,South Yorkshire Police,,,No location,,,Offender fined
90fd62a34949a15fa7cfdce311986551ff3f6a3b658c1cef04937e959f962141,2016-04,South Yorkshire Police,South Yorkshire Police,,,No location,,,Offender fined
7b15144edc49eec4c9619580f4967a6eca2311e1c2741fed48fac7b563512201,2016-04,South Yorkshire Police,South Yorkshire Police,,,No location,,,Offender sent to prison
