Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
a6d06013b70cc35b9a4e00702530a3f8f40f68256c964f813dd3a1c273a0c21c,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
d73ac1264d78b1bfdd7449829ec9b6e9f4e40c1d4e80542e57a64691a92cf89a,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
7c2c90236f2f52fcb1c11ec89cbb2b1156b1133b891d70061d82558e8f4c9bfc,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
e76c7989b7803a716296939552b7aa528865ffd4812a58adf654420a6e94eef6,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
bf3bebb227d206166beabc5b7e1dba2b8ee18b054f84f21865d7114123117ddd,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
9b0298ac686e60be4e398d8101b3142e05e3e48c6fd3e85dad4f9e5a382d44a1,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
43229e44a3a771f583eed1ac2339620321b3f82d18f37558e52a2a31f2efef19,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
d05becdae73dceed9db8b6ec2f1b1a58739cd9e6a302df2fe904bf85f46d8bf7,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
921009224263367314e7b8c3d7e32561aa01d62735714ad5beb23d05760032da,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
8365ad57568692b547c7fb64662a6b60716a75f4e70886453fb58b9a99291d55,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
8ec919b5ed2a66c26c762d917ef80e69a6b5a5c3671e1421253b540389919f55,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
d974c16803b0f88e75151cc2b90cc1dc66350fa139d3411f6c122bbb3a5e26d7,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
e375edad73a4a1f3808cf01ff4452c18a5bed8a5c9b9f14b1114a6ed7e84f107,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
6adba9c03585c4845e24de027a8bc3228250cbaf5924bfbab897d1b234765d9a,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
d1f049533ced736d1e671c0d91a0d02a50782ae50bff4a7d0d54834caeb49a7d,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
d0d3aa23f8395713135e5991712016816d9184b613da8380e8e60e916d929809,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
76330221558b7d0fd0d2f73d335767d2ed502d8898def97e4398f7cc19dbbf4c,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
d04b58fddd0e747dde96c07fa6c1c60fe3cfa37cf3983a736fcc79f67391748d,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
b49326707c3296b6242b2bce368421f87a5ac3d4189ca49a43e8dc6a23a7dad0,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
0c7166bb3b93b2c38c983316cfbabb6e7c241a20a86c5dcf13f2ba0c926a547a,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
5dd1f5e07cc7e50d9d3208d2437be1db4569cf4c28161ff5fdfe7a8b0d90edf7,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
